order_date,sales,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2016-03-10,1680.696,2016,3,10,3,0,2365.596,7264.422,6792.193,964.8729999999994,1535.2675333333332
2016-03-11,3802.7960000000003,2016,3,11,4,0,1680.696,441.198,18452.972,1445.101285714285,1046.9283333333333
2016-03-12,5269.816,2016,3,12,5,1,3802.7960000000003,1099.013,0.0,2040.9302857142852,1222.5888666666665
2016-03-13,8866.882,2016,3,13,6,1,5269.816,71.088,4684.616,3297.472285714285,1361.9977333333334
2016-03-14,669.3679999999999,2016,3,14,0,0,8866.882,847.6999999999999,146.82,3271.996285714285,1379.416
2016-03-15,2356.808,2016,3,15,1,0,669.3679999999999,248.82,837.921,3573.137428571428,1430.0455666666667
2016-03-16,0.0,2016,3,16,2,0,2356.808,2365.596,407.072,3235.195142857142,1416.4765000000002
2016-03-17,2360.3340000000003,2016,3,17,3,0,0.0,1680.696,1135.638,3332.286285714285,1457.2996999999998
2016-03-18,1061.682,2016,3,18,4,0,2360.3340000000003,3802.7960000000003,0.0,2940.6985714285706,1492.6890999999998
2016-03-19,138.68,2016,3,19,5,1,1061.682,5269.816,0.0,2207.6791428571423,1497.3117666666665
2016-03-20,928.311,2016,3,20,6,1,138.68,8866.882,392.65999999999997,1073.597571428571,1515.1668
2016-03-21,645.7059999999999,2016,3,21,0,0,928.311,669.3679999999999,16.496,1070.2172857142853,1536.1404666666667
2016-03-22,226.46800000000002,2016,3,22,1,0,645.7059999999999,2356.808,1524.126,765.8829999999995,1492.8852
2016-03-23,0.0,2016,3,23,2,0,226.46800000000002,0.0,983.17,765.8829999999996,1460.1128666666666
2016-03-24,745.774,2016,3,24,3,0,0.0,2360.3340000000003,57.576,535.2315714285709,1483.0528
2016-03-25,1346.97,2016,3,25,4,0,745.774,1061.682,0.0,575.9869999999995,1527.9517999999998
2016-03-26,682.246,2016,3,26,5,1,1346.97,138.68,46.72,653.6392857142852,1549.1359999999997
2016-03-27,92.69999999999999,2016,3,27,6,1,682.246,928.311,0.0,534.2662857142852,1552.2259999999999
2016-03-28,125.30000000000001,2016,3,28,0,0,92.69999999999999,645.7059999999999,243.892,459.9225714285709,1548.2729333333332
2016-03-29,2659.339,2016,3,29,1,0,125.30000000000001,226.46800000000002,36.48,807.4755714285709,1635.7015666666666
2016-03-30,11.34,2016,3,30,2,0,2659.339,0.0,111.104,809.0955714285709,1632.3761000000002
2016-03-31,640.762,2016,3,31,3,0,11.34,745.774,2095.83,794.0938571428567,1583.8738333333333
2016-04-01,1069.22,2016,4,1,4,0,640.762,1346.97,866.4,754.4152857142851,1590.6345
2016-04-02,197.868,2016,4,2,5,1,1069.22,682.246,7264.422,685.2184285714281,1355.0827
2016-04-03,315.45,2016,4,3,6,1,197.868,92.69999999999999,441.198,717.0398571428566,1350.8911
2016-04-04,970.194,2016,4,4,0,0,315.45,125.30000000000001,1099.013,837.7389999999996,1346.5971333333332
2016-04-05,0.0,2016,4,5,1,0,970.194,2659.339,71.088,457.83342857142804,1344.2275333333334
2016-04-06,2316.5229999999997,2016,4,6,2,0,0.0,11.34,847.6999999999999,787.1452857142851,1393.1883000000003
2016-04-07,1651.301,2016,4,7,3,0,2316.5229999999997,640.762,248.82,931.5079999999996,1439.9376666666665
2016-04-08,497.90999999999997,2016,4,8,4,0,1651.301,1069.22,2365.596,849.8922857142852,1377.6814666666664
2016-04-09,4532.0419999999995,2016,4,9,5,1,497.90999999999997,197.868,1680.696,1469.0599999999993,1472.7263333333333
2016-04-10,5912.782,2016,4,10,6,1,4532.0419999999995,315.45,3802.7960000000003,2268.6788571428565,1543.0592
2016-04-11,3888.8179999999998,2016,4,11,0,0,5912.782,970.194,5269.816,2685.6251428571422,1497.0259333333333
2016-04-12,944.2860000000001,2016,4,12,1,0,3888.8179999999998,0.0,8866.882,2820.5231428571424,1232.9393999999998
2016-04-13,6.12,2016,4,13,2,0,944.2860000000001,2316.5229999999997,669.3679999999999,2490.4655714285705,1210.8311333333334
2016-04-14,1466.572,2016,4,14,3,0,6.12,1651.301,2356.808,2464.0757142857137,1181.1565999999998
2016-04-15,2201.8559999999998,2016,4,15,4,0,1466.572,497.90999999999997,0.0,2707.496571428571,1254.5518
2016-04-16,9335.086000000001,2016,4,16,5,1,2201.8559999999998,4532.0419999999995,2360.3340000000003,3393.645714285714,1487.0435333333332
2016-04-17,421.08500000000004,2016,4,17,6,1,9335.086000000001,5912.782,1061.682,2609.117571428571,1465.6903
2016-04-18,2514.538,2016,4,18,0,0,421.08500000000004,3888.8179999999998,138.68,2412.7918571428568,1544.8855666666668
2016-04-19,1414.132,2016,4,19,1,0,2514.538,944.2860000000001,928.311,2479.912714285714,1561.0796
2016-04-20,0.0,2016,4,20,2,0,1414.132,6.12,645.7059999999999,2479.0384285714285,1539.5560666666668
2016-04-21,271.616,2016,4,21,3,0,0.0,1466.572,226.46800000000002,2308.3304285714285,1541.0610000000001
2016-04-22,1765.4650000000001,2016,4,22,4,0,271.616,2201.8559999999998,0.0,2245.988857142857,1599.9098333333334
2016-04-23,720.368,2016,4,23,5,1,1765.4650000000001,9335.086000000001,745.774,1015.314857142857,1599.0629666666669
2016-04-24,1607.1,2016,4,24,6,1,720.368,421.08500000000004,1346.97,1184.745571428571,1607.7339666666667
2016-04-25,108.42,2016,4,25,0,0,1607.1,2514.538,682.246,841.0144285714283,1588.6064333333334
2016-04-26,434.646,2016,4,26,1,0,108.42,1414.132,92.69999999999999,701.0878571428568,1600.0046333333332
2016-04-27,0.0,2016,4,27,2,0,434.646,0.0,125.30000000000001,701.0878571428568,1595.8279666666667
2016-04-28,486.672,2016,4,28,3,0,0.0,271.616,2659.339,731.8101428571426,1523.4057333333333
2016-04-29,0.0,2016,4,29,4,0,486.672,1765.4650000000001,11.34,479.6008571428569,1523.0277333333331
2016-04-30,142.208,2016,4,30,5,1,0.0,720.368,640.762,397.00657142857114,1506.4092666666668
2016-05-01,255.904,2016,5,1,6,1,142.208,1607.1,1069.22,203.9785714285712,1479.2987333333333
2016-05-02,2994.476,2016,5,2,0,0,255.904,108.42,197.868,616.2722857142854,1572.519
2016-05-03,162.344,2016,5,3,1,0,2994.476,434.646,315.45,577.3719999999998,1567.4154666666666
2016-05-04,1046.3339999999998,2016,5,4,2,0,162.344,0.0,970.194,726.8482857142855,1569.9534666666666
2016-05-05,2701.28,2016,5,5,3,0,1046.3339999999998,486.672,0.0,1043.2208571428569,1659.9961333333333
2016-05-06,659.82,2016,5,6,4,0,2701.28,0.0,2316.5229999999997,1137.480857142857,1604.7727
2016-05-07,0.0,2016,5,7,5,1,659.82,142.208,1651.301,1117.1654285714283,1549.7293333333332
2016-05-08,197.05,2016,5,8,6,1,0.0,255.904,497.90999999999997,1108.7577142857142,1539.7006666666668
2016-05-09,5226.348,2016,5,9,0,0,197.05,2994.476,4532.0419999999995,1427.5965714285715,1562.8442
2016-05-10,0.0,2016,5,10,1,0,5226.348,162.344,5912.782,1404.4045714285712,1365.7514666666668
2016-05-11,4266.8988,2016,5,11,2,0,0.0,1046.3339999999998,3888.8179999999998,1864.4852571428569,1378.35416
2016-05-12,5267.004,2016,5,12,3,0,4266.8988,2701.28,944.2860000000001,2231.017257142857,1522.4447599999999
2016-05-13,0.0,2016,5,13,4,0,5267.004,659.82,6.12,2136.757257142857,1522.2407600000001
2016-05-14,455.93,2016,5,14,5,1,0.0,0.0,1466.572,2201.8901142857144,1488.5526933333333
2016-05-15,648.9119999999999,2016,5,15,6,1,455.93,197.05,2201.8559999999998,2266.4418285714282,1436.7878933333334
2016-05-16,880.4599999999999,2016,5,16,0,0,648.9119999999999,5226.348,9335.086000000001,1645.6006857142856,1154.9670266666665
2016-05-17,346.922,2016,5,17,1,0,880.4599999999999,0.0,421.08500000000004,1695.1609714285714,1152.4949266666665
2016-05-18,122.22,2016,5,18,2,0,346.922,4266.8988,2514.538,1103.0639999999999,1072.7509933333333
2016-05-19,1582.008,2016,5,19,3,0,122.22,5267.004,1414.132,576.6359999999999,1078.34686
2016-05-20,2471.913,2016,5,20,4,0,1582.008,0.0,0.0,929.7664285714284,1160.74396
2016-05-21,2718.2140000000004,2016,5,21,5,1,2471.913,455.93,271.616,1252.9498571428571,1242.2972266666666
2016-05-22,1799.2,2016,5,22,6,1,2718.2140000000004,648.9119999999999,1765.4650000000001,1417.2767142857142,1243.4217266666667
2016-05-23,10560.978000000001,2016,5,23,0,0,1799.2,880.4599999999999,720.368,2800.2078571428574,1571.44206
2016-05-24,277.756,2016,5,24,1,0,10560.978000000001,346.922,1607.1,2790.327,1527.1305933333335
2016-05-25,1311.97,2016,5,25,2,0,277.756,122.22,108.42,2960.291285714286,1567.2489266666669
2016-05-26,1975.356,2016,5,26,3,0,1311.97,1582.008,434.646,3016.4838571428577,1618.6059266666668
2016-05-27,5305.078,2016,5,27,4,0,1975.356,2471.913,0.0,3421.221714285715,1795.4418600000001
2016-05-28,2137.324,2016,5,28,5,1,5305.078,2718.2140000000004,486.672,3338.237428571429,1850.4635933333336
2016-05-29,1063.185,2016,5,29,6,1,2137.324,1799.2,0.0,3233.0924285714286,1885.9030933333336
2016-05-30,8090.578,2016,5,30,0,0,1063.185,10560.978000000001,142.208,2880.1781428571435,2150.84876
2016-05-31,438.85900000000004,2016,5,31,1,0,8090.578,277.756,255.904,2903.192857142857,2156.94726
2016-06-01,0.0,2016,6,1,2,0,438.85900000000004,1311.97,2994.476,2715.7685714285717,2057.1313933333336
2016-06-02,132.224,2016,6,2,3,0,0.0,1975.356,162.344,2452.4640000000004,2056.1273933333337
2016-06-03,811.303,2016,6,3,4,0,132.224,5305.078,1046.3339999999998,1810.496142857143,2048.2930266666667
2016-06-04,1294.75,2016,6,4,5,1,811.303,2137.324,2701.28,1690.1284285714287,2001.4086933333335
2016-06-05,236.96,2016,6,5,6,1,1294.75,1063.185,659.82,1572.0962857142856,1987.31336
2016-06-06,6026.312,2016,6,6,0,0,236.96,8090.578,0.0,1277.2011428571427,2188.190426666667
2016-06-07,0.0,2016,6,7,1,0,6026.312,438.85900000000004,197.05,1214.5069999999998,2181.6220933333334
2016-06-08,320.38800000000003,2016,6,8,2,0,0.0,0.0,5226.348,1260.2767142857142,2018.0900933333332
2016-06-09,1313.536,2016,6,9,3,0,320.38800000000003,132.224,0.0,1429.0355714285713,2061.8746266666667
2016-06-10,830.4000000000001,2016,6,10,4,0,1313.536,811.303,4266.8988,1431.7637142857143,1947.3246666666666
2016-06-11,773.2560000000001,2016,6,11,5,1,830.4000000000001,1294.75,5267.004,1357.2645714285713,1797.5330666666669
2016-06-12,3878.276,2016,6,12,6,1,773.2560000000001,236.96,0.0,1877.4525714285714,1926.8089333333332
2016-06-13,430.43800000000005,2016,6,13,0,0,3878.276,6026.312,455.93,1078.042,1925.9592000000002
2016-06-14,3457.099,2016,6,14,1,0,430.43800000000005,0.0,648.9119999999999,1571.9132857142856,2019.5654333333334
2016-06-15,173.488,2016,6,15,2,0,3457.099,320.38800000000003,880.4599999999999,1550.9275714285711,1995.9997
2016-06-16,147.27499999999998,2016,6,16,3,0,173.488,1313.536,346.922,1384.318857142857,1989.3448
2016-06-17,3000.92,2016,6,17,4,0,147.27499999999998,830.4000000000001,122.22,1694.393142857143,2085.301466666667
2016-06-18,541.938,2016,6,18,5,1,3000.92,773.2560000000001,1582.008,1661.3477142857141,2050.632466666667
2016-06-19,17.12,2016,6,19,6,1,541.938,3878.276,2471.913,1109.7540000000001,1968.8060333333333
2016-06-20,1229.548,2016,6,20,0,0,17.12,430.43800000000005,2718.2140000000004,1223.9125714285715,1919.1838333333333
2016-06-21,577.108,2016,6,21,1,0,1229.548,3457.099,1799.2,812.4852857142857,1878.4474333333335
2016-06-22,0.0,2016,6,22,2,0,577.108,173.488,10560.978000000001,787.7012857142856,1526.4148333333333
2016-06-23,2475.094,2016,6,23,3,0,0.0,147.27499999999998,277.756,1120.2468571428572,1599.6594333333333
2016-06-24,5310.952,2016,6,24,4,0,2475.094,3000.92,1311.97,1450.2514285714285,1732.9588333333334
2016-06-25,893.266,2016,6,25,5,1,5310.952,541.938,1975.356,1500.4411428571427,1696.8891666666666
2016-06-26,1919.6000000000001,2016,6,26,6,1,893.266,17.12,5305.078,1772.2240000000002,1584.0399
2016-06-27,778.7059999999999,2016,6,27,0,0,1919.6000000000001,1229.548,2137.324,1707.818,1538.7526333333333
2016-06-28,877.156,2016,6,28,1,0,778.7059999999999,577.108,1063.185,1750.682,1532.5516666666665
2016-06-29,191.88,2016,6,29,2,0,877.156,0.0,8090.578,1778.0934285714286,1269.2617333333333
2016-06-30,1352.9499999999998,2016,6,30,3,0,191.88,2475.094,438.85900000000004,1617.787142857143,1299.7314333333334
2016-07-01,83.576,2016,7,1,4,0,1352.9499999999998,5310.952,0.0,871.0191428571427,1302.5173
2016-07-02,762.142,2016,7,2,5,1,83.576,893.266,132.224,852.2871428571428,1323.5145666666665
2016-07-03,21.072,2016,7,3,6,1,762.142,1919.6000000000001,811.303,581.068857142857,1297.1735333333334
2016-07-04,1970.574,2016,7,4,0,0,21.072,778.7059999999999,1294.75,751.3357142857143,1319.701
2016-07-05,4835.976,2016,7,5,1,0,1970.574,877.156,236.96,1316.8814285714284,1473.0015333333333
2016-07-06,51.562,2016,7,6,2,0,4835.976,191.88,6026.312,1296.8359999999998,1273.8432
2016-07-07,3882.2309999999998,2016,7,7,3,0,51.562,1352.9499999999998,0.0,1658.161857142857,1403.2509
2016-07-08,179.97,2016,7,8,4,0,3882.2309999999998,83.576,320.38800000000003,1671.9324285714285,1398.5703
2016-07-09,0.0,2016,7,9,5,1,179.97,762.142,1313.536,1563.0549999999998,1354.7857666666669
2016-07-10,973.712,2016,7,10,6,1,0.0,21.072,830.4000000000001,1699.1464285714283,1359.5628333333334
2016-07-11,3810.464,2016,7,11,0,0,973.712,1970.574,773.2560000000001,1961.987857142857,1460.8031
2016-07-12,0.0,2016,7,12,1,0,3810.464,4835.976,3878.276,1271.1341428571427,1331.5272333333335
2016-07-13,0.0,2016,7,13,2,0,0.0,51.562,430.43800000000005,1263.7681428571427,1317.1793
2016-07-14,2149.96,2016,7,14,3,0,0.0,3882.2309999999998,3457.099,1016.300857142857,1273.608
2016-07-15,380.2,2016,7,15,4,0,2149.96,179.97,173.488,1044.9051428571427,1280.4984
2016-07-16,910.17,2016,7,16,5,1,380.2,0.0,147.27499999999998,1174.9294285714282,1305.928233333333
2016-07-17,2184.88,2016,7,17,6,1,910.17,973.712,3000.92,1347.9534285714285,1278.7269000000001
2016-07-18,2891.858,2016,7,18,0,0,2184.88,3810.464,541.938,1216.724,1357.0575666666666
2016-07-19,1536.454,2016,7,19,1,0,2891.858,0.0,17.12,1436.2174285714284,1407.7020333333335
2016-07-20,89.95,2016,7,20,2,0,1536.454,0.0,1229.548,1449.0674285714285,1369.7154333333335
2016-07-21,991.095,2016,7,21,3,0,89.95,2149.96,577.108,1283.5152857142857,1383.5149999999999
2016-07-22,1368.048,2016,7,22,4,0,991.095,380.2,0.0,1424.6364285714283,1429.1166
2016-07-23,654.587,2016,7,23,5,1,1368.048,910.17,2475.094,1388.1245714285712,1368.4330333333332
2016-07-24,326.964,2016,7,24,6,1,654.587,2184.88,5310.952,1122.7079999999999,1202.3001
2016-07-25,5920.488,2016,7,25,0,0,326.964,2891.858,893.266,1555.3694285714284,1369.874166666667
2016-07-26,0.0,2016,7,26,1,0,5920.488,1536.454,1919.6000000000001,1335.876,1305.8875
2016-07-27,0.0,2016,7,27,2,0,0.0,89.95,778.7059999999999,1323.0259999999998,1279.9306333333332
2016-07-28,2033.374,2016,7,28,3,0,0.0,991.095,877.156,1471.923,1318.4712333333334
2016-07-29,819.154,2016,7,29,4,0,2033.374,1368.048,191.88,1393.5095714285712,1339.3803666666668
2016-07-30,1770.7759999999998,2016,7,30,5,1,819.154,654.587,1352.9499999999998,1552.9651428571428,1353.3079
2016-07-31,2174.1580000000004,2016,7,31,6,1,1770.7759999999998,326.964,83.576,1816.8500000000001,1422.9939666666667
2016-08-01,1859.1580000000001,2016,8,1,0,0,2174.1580000000004,5920.488,762.142,1236.6599999999999,1459.5611666666666
2016-08-02,1369.476,2016,8,2,1,0,1859.1580000000001,0.0,21.072,1432.2994285714285,1504.5079666666668
2016-08-03,2190.81,2016,8,3,2,0,1369.476,0.0,1970.574,1745.2722857142855,1511.8491666666666
2016-08-04,2906.404,2016,8,4,3,0,2190.81,2033.374,4835.976,1869.990857142857,1447.5301
2016-08-05,1340.2440000000001,2016,8,5,4,0,2906.404,819.154,51.562,1944.4322857142856,1490.4861666666666
2016-08-06,0.0,2016,8,6,5,1,1340.2440000000001,1770.7759999999998,3882.2309999999998,1691.4642857142858,1361.0784666666666
2016-08-07,2616.512,2016,8,7,6,1,0.0,2174.1580000000004,179.97,1754.6577142857145,1442.2965333333334
2016-08-08,1115.204,2016,8,8,0,0,2616.512,1859.1580000000001,0.0,1648.3785714285714,1479.47
2016-08-09,4493.9836000000005,2016,8,9,1,0,1115.204,1369.476,973.712,2094.7367999999997,1596.8123866666667
2016-08-10,561.5360000000001,2016,8,10,2,0,4493.9836000000005,2190.81,3810.464,1861.9833714285717,1488.5147866666666
2016-08-11,993.9000000000001,2016,8,11,3,0,561.5360000000001,2906.404,0.0,1588.7685142857142,1521.6447866666667
2016-08-12,4709.095,2016,8,12,4,0,993.9000000000001,1340.2440000000001,0.0,2070.032942857143,1678.61462
2016-08-13,731.524,2016,8,13,5,1,4709.095,0.0,2149.96,2174.5363714285713,1631.33342
2016-08-14,923.688,2016,8,14,6,1,731.524,2616.512,380.2,1932.7043714285714,1649.4496866666668
2016-08-15,1680.2659999999998,2016,8,15,0,0,923.688,1115.204,910.17,2013.4275142857143,1675.1195533333337
2016-08-16,204.54000000000002,2016,8,16,1,0,1680.2659999999998,4493.9836000000005,2184.88,1400.649857142857,1609.1082199999998
2016-08-17,15.712,2016,8,17,2,0,204.54000000000002,561.5360000000001,2891.858,1322.6749999999997,1513.2366866666669
2016-08-18,496.114,2016,8,18,3,0,15.712,993.9000000000001,1536.454,1251.562714285714,1478.5586866666667
2016-08-19,448.792,2016,8,19,4,0,496.114,4709.095,89.95,642.9479999999996,1490.5200866666667
2016-08-20,14.78,2016,8,20,5,1,448.792,731.524,991.095,540.5559999999997,1457.9762533333335
2016-08-21,4798.2919999999995,2016,8,21,6,1,14.78,923.688,1368.048,1094.0708571428568,1572.31772
2016-08-22,405.35,2016,8,22,0,0,4798.2919999999995,1680.2659999999998,654.587,911.9399999999997,1564.00982
2016-08-23,4187.348,2016,8,23,1,0,405.35,204.54000000000002,326.964,1480.9125714285713,1692.689286666667
2016-08-24,0.0,2016,8,24,2,0,4187.348,15.712,5920.488,1478.668,1495.3396866666667
2016-08-25,0.0,2016,8,25,3,0,0.0,496.114,0.0,1407.794571428571,1495.3396866666667
2016-08-26,4874.298,2016,8,26,4,0,0.0,448.792,0.0,2040.009714285714,1657.8162866666667
2016-08-27,767.9110000000001,2016,8,27,5,1,4874.298,14.78,2033.374,2147.5998571428568,1615.6341866666667
2016-08-28,322.0248,2016,8,28,6,1,767.9110000000001,4798.2919999999995,819.154,1508.133114285714,1599.0632133333334
2016-08-29,632.188,2016,8,29,0,0,322.0248,405.35,1770.7759999999998,1540.5385428571426,1561.11028
2016-08-30,1656.8700000000001,2016,8,30,1,0,632.188,4187.348,2174.1580000000004,1179.0416857142857,1543.8673466666667
2016-08-31,23.968,2016,8,31,2,0,1656.8700000000001,0.0,1859.1580000000001,1182.4656857142854,1482.694346666667
2016-09-01,743.0459999999999,2016,9,1,3,0,23.968,0.0,1369.476,1288.615114285714,1461.8133466666666
2016-09-02,121.83,2016,9,2,4,0,743.0459999999999,4874.298,2190.81,609.6911142857141,1392.8473466666667
2016-09-03,635.6,2016,9,3,5,1,121.83,767.9110000000001,2906.404,590.7895428571426,1317.15388
2016-09-04,1115.197,2016,9,4,6,1,635.6,322.0248,1340.2440000000001,704.0998571428569,1309.6523133333333
2016-09-05,1283.512,2016,9,5,0,0,1115.197,632.188,0.0,797.1461428571425,1352.4360466666667
2016-09-06,1688.4720000000002,2016,9,6,1,0,1283.512,1656.8700000000001,2616.512,801.660714285714,1321.5013800000002
2016-09-07,573.286,2016,9,7,2,0,1688.4720000000002,23.968,1115.204,880.134714285714,1303.4374466666668
2016-09-08,661.3539999999999,2016,9,8,3,0,573.286,743.0459999999999,4493.9836000000005,868.4644285714284,1175.6831266666668
2016-09-09,84.992,2016,9,9,4,0,661.3539999999999,121.83,561.5360000000001,863.2018571428569,1159.7983266666668
2016-09-10,546.92,2016,9,10,5,1,84.992,635.6,993.9000000000001,850.5332857142855,1144.8989933333332
2016-09-11,479.97,2016,9,11,6,1,546.92,1115.197,4709.095,759.7865714285712,1003.9281599999999
2016-09-12,1855.483,2016,9,12,0,0,479.97,1283.512,731.524,841.496714285714,1041.39346
2016-09-13,2374.73,2016,9,13,1,0,1855.483,1688.4720000000002,923.688,939.533571428571,1089.7615266666667
2016-09-14,1137.338,2016,9,14,2,0,2374.73,573.286,1680.2659999999998,1020.1124285714284,1071.6639266666666
2016-09-15,2101.1820000000002,2016,9,15,3,0,1137.338,661.3539999999999,204.54000000000002,1225.8021428571426,1134.8853266666667
2016-09-16,425.88599999999997,2016,9,16,4,0,2101.1820000000002,84.992,15.712,1274.5012857142854,1148.5577933333334
2016-09-17,2043.126,2016,9,17,5,1,425.88599999999997,546.92,496.114,1488.2449999999997,1200.12486
2016-09-18,4751.082,2016,9,18,6,1,2043.126,479.97,448.792,2098.403857142857,1343.5345266666666
2016-09-19,3839.312,2016,9,19,0,0,4751.082,1855.483,14.78,2381.808,1471.0189266666666
2016-09-20,1232.004,2016,9,20,1,0,3839.312,2374.73,4798.2919999999995,2218.561428571428,1352.14266
2016-09-21,0.0,2016,9,21,2,0,1232.004,1137.338,405.35,2056.084571428571,1338.6309933333332
2016-09-22,615.57,2016,9,22,3,0,0.0,2101.1820000000002,4187.348,1843.8542857142854,1219.5717266666666
2016-09-23,1322.145,2016,9,23,4,0,615.57,425.88599999999997,0.0,1971.8912857142855,1263.6432266666668
2016-09-24,2286.05,2016,9,24,5,1,1322.145,2043.126,0.0,2006.5947142857137,1339.8448933333334
2016-09-25,3443.091,2016,9,25,6,1,2286.05,4751.082,4874.298,1819.738857142857,1292.1379933333333
2016-09-26,2698.1665,2016,9,26,0,0,3443.091,3839.312,767.9110000000001,1656.718071428571,1356.4798433333333
2016-09-27,1992.9858,2016,9,27,1,0,2698.1665,1232.004,322.0248,1765.4297571428567,1412.1785433333332
2016-09-28,99.136,2016,9,28,2,0,1992.9858,0.0,632.188,1779.5920428571426,1394.4101433333333
2016-09-29,1307.792,2016,9,29,3,0,99.136,615.57,1656.8700000000001,1878.4808999999998,1382.77421
2016-09-30,525.884,2016,9,30,4,0,1307.792,1322.145,23.968,1764.7293285714281,1399.5047433333334
2016-10-01,174.75,2016,10,1,5,1,525.884,2286.05,743.0459999999999,1463.1150428571423,1380.5615433333332
2016-10-02,0.0,2016,10,2,6,1,174.75,3443.091,121.83,971.2448999999997,1376.500543333333
2016-10-03,7879.734,2016,10,3,0,0,0.0,2698.1665,635.6,1711.468828571428,1617.9716766666668
2016-10-04,950.594,2016,10,4,1,0,7879.734,1992.9858,1115.197,1562.555714285714,1612.48491
2016-10-05,763.0200000000001,2016,10,5,2,0,950.594,99.136,1283.512,1657.3962857142853,1595.135176666667
2016-10-06,1412.3960000000002,2016,10,6,3,0,763.0200000000001,1307.792,1688.4720000000002,1672.3397142857139,1585.9326433333335
2016-10-07,895.895,2016,10,7,4,0,1412.3960000000002,525.884,573.286,1725.1984285714282,1596.6862766666668
2016-10-08,0.0,2016,10,8,5,1,895.895,174.75,661.3539999999999,1700.2341428571424,1574.6411433333335
2016-10-09,2094.324,2016,10,9,6,1,0.0,0.0,84.992,1999.4232857142854,1641.6188766666667
2016-10-10,282.75300000000004,2016,10,10,0,0,2094.324,7879.734,546.92,914.1402857142854,1632.81331
2016-10-11,4723.478,2016,10,11,1,0,282.75300000000004,950.594,479.97,1453.123714285714,1774.2635766666667
2016-10-12,3459.71,2016,10,12,2,0,4723.478,763.0200000000001,1855.483,1838.3651428571425,1827.7378099999999
2016-10-13,1650.618,2016,10,13,3,0,3459.71,1412.3960000000002,2374.73,1872.3968571428566,1803.6007433333334
2016-10-14,3335.888,2016,10,14,4,0,1650.618,895.895,1137.338,2220.9672857142855,1876.8857433333333
2016-10-15,1620.15,2016,10,15,5,1,3335.888,0.0,2101.1820000000002,2452.4172857142853,1860.8513433333333
2016-10-16,142.182,2016,10,16,6,1,1620.15,2094.324,425.88599999999997,2173.539857142857,1851.3945433333333
2016-10-17,2953.346,2016,10,17,0,0,142.182,282.75300000000004,2043.126,2555.053142857142,1881.73521
2016-10-18,307.92,2016,10,18,1,0,2953.346,4723.478,4751.082,1924.2591428571425,1733.62981
2016-10-19,0.0,2016,10,19,2,0,307.92,3459.71,3839.312,1430.0148571428565,1605.6527433333333
2016-10-20,946.174,2016,10,20,3,0,0.0,1650.618,1232.004,1329.3799999999997,1596.1250766666667
2016-10-21,7951.592,2016,10,21,4,0,946.174,3335.888,0.0,1988.7662857142852,1861.1781433333333
2016-10-22,188.28,2016,10,22,5,1,7951.592,1620.15,615.57,1784.213428571428,1846.9351433333334
2016-10-23,467.42199999999997,2016,10,23,6,1,188.28,142.182,1322.145,1830.676285714285,1818.4443766666666
2016-10-24,1365.498,2016,10,24,0,0,467.42199999999997,2953.346,2286.05,1603.8408571428567,1787.7593100000001
2016-10-25,783.96,2016,10,25,1,0,1365.498,307.92,3443.091,1671.8465714285708,1699.12161
2016-10-26,0.0,2016,10,26,2,0,783.96,0.0,2698.1665,1671.8465714285708,1609.1827266666667
2016-10-27,978.7900000000001,2016,10,27,3,0,0.0,946.174,1992.9858,1676.5059999999996,1575.3762
2016-10-28,2899.0209999999997,2016,10,28,4,0,978.7900000000001,7951.592,99.136,954.7101428571423,1668.7057
2016-10-29,131.154,2016,10,29,5,1,2899.0209999999997,188.28,1307.792,946.5492857142852,1629.4844333333333
2016-10-30,159.002,2016,10,30,6,1,131.154,467.42199999999997,525.884,902.4892857142852,1617.2550333333334
2016-10-31,3750.4990000000003,2016,10,31,0,0,159.002,1365.498,174.75,1243.2037142857137,1736.4466666666667
2016-11-01,149.444,2016,11,1,1,0,3750.4990000000003,783.96,0.0,1152.558571428571,1741.4281333333336
2016-11-02,69.93,2016,11,2,2,0,149.444,0.0,7879.734,1162.548571428571,1481.1013333333333
2016-11-03,896.0219999999999,2016,11,3,3,0,69.93,978.7900000000001,950.594,1150.724571428571,1479.2822666666666
2016-11-04,0.0,2016,11,4,4,0,896.0219999999999,2899.0209999999997,763.0200000000001,736.5787142857137,1453.8482666666666
2016-11-05,5.98,2016,11,5,5,1,0.0,131.154,1412.3960000000002,718.6967142857138,1406.9677333333332
2016-11-06,1623.416,2016,11,6,6,1,5.98,159.002,895.895,927.8987142857137,1431.2184333333332
2016-11-07,0.0,2016,11,7,0,0,1623.416,3750.4990000000003,0.0,392.11314285714235,1431.2184333333332
2016-11-08,151.82,2016,11,8,1,0,0.0,149.444,2094.324,392.45257142857093,1366.4683
2016-11-09,6501.586,2016,11,9,2,0,151.82,69.93,282.75300000000004,1311.260571428571,1573.7627333333332
2016-11-10,33.064,2016,11,10,3,0,6501.586,896.0219999999999,4723.478,1187.9808571428566,1417.4156
2016-11-11,4944.296,2016,11,11,4,0,33.064,0.0,3459.71,1894.3088571428566,1466.9018
2016-11-12,6102.25,2016,11,12,5,1,4944.296,5.98,1650.618,2765.204571428571,1615.2895333333333
2016-11-13,2945.138,2016,11,13,6,1,6102.25,1623.416,3335.888,2954.0219999999995,1602.2645333333335
